"Data Source","World Development Indicators",

"Last Updated Date","2015-09-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"El Salvador","SLV","Access to non-solid fuel, rural (% of rural population)","EG.NSF.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.6639032363892","","50.7295161485672","","","",
"El Salvador","SLV","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.4134093370953","","94.4867040516525","","","",
"El Salvador","SLV","Access to non-solid fuel (% of population)","EG.NSF.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0466542243958","","","","","","","","","","61.6146504878998","","","","","","","","","","76.4288857579231","","79.2796805500984","","","",
"El Salvador","SLV","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","2.56231267954368","2.02946060085104","2.13740905327509","2.38781135242943","7.4024535175846","18.1696615703876","17.9436898784517","20.0976751134668","17.9943656705014","20.0209690212684","26.899173795423","28.6640335498267","23.9064576745887","23.9074561314447","17.6612270809216","18.7136034678302","18.5366254483922","20.2945023310063","20.6203758508434","20.3318249888302","17.478038795549","16.1616350565291","15.3304475820377","15.018950258263","15.104828481431","16.587316743109","15.2200140406345","14.2948461146101","17.5647704056808","19.5798227184101","22.4205538910794","22.4884747323217","22.8221552220236","22.5615636047504","23.2287608930088","24.2658718633062","29.8674840729914","32.9310048887731","34.1731935053979","35.3431968716975","34.7622239135633","33.7991143584128","","","",
"El Salvador","SLV","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","28.3742510749076","30.9016502848356","32.7400632352206","31.2084849017817","30.9592664401872","27.1828414968056","27.0569153751495","26.5706327981051","26.1258501383413","24.0776131680054","21.0911617383547","19.9698384553646","20.7879730238401","20.8465202495917","23.4810097159593","27.2482214427209","29.2417787548967","30.7032121704483","31.9771217651508","31.4362029415351","36.7077056159674","38.140895436839","41.6350876957689","44.5115797284788","46.7414746845618","43.1257774428567","47.6536545902572","49.2226100643387","46.5284940206557","44.9385009585003","44.1963832880973","44.2087006909016","45.0246919225923","44.5340867670631","44.0880532026738","44.2910509633857","47.8281169198286","44.6157239377346","47.2286276001126","46.0294767758448","47.381766794729","47.3194825146369","","","",
"El Salvador","SLV","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.710178397617","110.091358341195","106.856890893748","104.761525067738","104.624917801029","104.561703355817","98.2543867514497","104.308567899831","103.422381161234","103.737504593753","106.242460746815","109.284290798641","108.871663671362","111.093266038454","108.18903516875","107.476833463254","108.627736209171","98.9643984741228","98.1358958559691","94.889299754223","93.6976120195971","93.2887665972647","93.3395011283211","","","",
"El Salvador","SLV","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","69.0634933228159","67.0688891143133","65.1225782269386","66.4037037457889","61.6382800422282","54.6474969328068","54.9993947463987","53.331692088428","55.8798201473124","55.9014575097441","52.0096644662223","51.3661635710586","55.3056063140292","55.2460961409596","58.8578013079088","53.7061338563158","52.1945467955583","48.8754116762682","47.3884038670218","48.2250453779321","45.7984137533655","45.5396335254636","42.8066669572536","40.4994497903632","38.2433116392066","40.2306448854423","36.9132729034332","36.3931449361976","35.3398008581817","33.9728796726101","32.7427715756465","32.5224290169233","31.5203813064918","32.1545372980965","32.1413446156297","31.4394439474576","22.2448932200468","22.4647660601576","18.3348502091105","18.4539586649692","17.6275617330414","18.7142880004024","","","",
"El Salvador","SLV","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","465.310422781795","484.967888202682","500.071994858809","499.293036583013","544.927878674631","615.652699032012","622.129787422291","645.773588110403","618.207429296581","550.26833443906","585.057838917743","595.235513752702","564.110824742268","567.996902341369","533.301821687436","457.078552451726","503.481769676071","463.739773724948","469.28554936219","470.044260542771","510.061680975711","525.453706523307","546.056507759115","571.416270442249","600.997397804837","568.817387788097","624.096762292922","637.092088231064","656.543321455903","682.595826860909","710.118229422773","720.35328118188","748.56586140928","739.459441031181","757.93456624842","793.303824882414","748.119993037568","749.084432411384","699.609457518624","698.287234863553","708.668967275773","720.365967511457","","","",
"El Salvador","SLV","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","0.4","","0.33","","0.58","","0.8","","0.81","","0.89","","1.17","","1.02","",
"El Salvador","SLV","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.54","","0.67","","0.46","","0.65","","0.82","","0.78","","0.92","","1.26","","1.12","",
"San Marino","SMR","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","100","","","","","","","","","","100","","100","","","",
"San Marino","SMR","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","100","","","","","","","","","","100","","100","","","",
"San Marino","SMR","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Access to non-solid fuel, rural (% of rural population)","EG.NSF.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","100","","","",
"San Marino","SMR","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","100","","","",
"San Marino","SMR","Access to non-solid fuel (% of population)","EG.NSF.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","100","","","","","","","","","","100","","100","","","",
"San Marino","SMR","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.579184","","","","","","","","","","11.3017","","","","","","","","","","14.5","","17.2546","","","",
"Somalia","SOM","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.3766956326118","","","","","","","","","","55.2382957830782","","","","","","","","","","53.6536378020328","","57.6747501209534","","","",
"Somalia","SOM","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Access to non-solid fuel, rural (% of rural population)","EG.NSF.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0347347259521","","3.74271273612981","","","",
"Somalia","SOM","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.31599624769041","","5.94141736724368","","","",
"Somalia","SOM","Access to non-solid fuel (% of population)","EG.NSF.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9999980926514","","","","","","","","","","1.9999980926514","","","","","","","","","","3.8853943347931","","4.58331704139709","","","",
"Somalia","SOM","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.29","","0.89","","0.67","","1.15","","","","","","","",
"Somalia","SOM","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35","","1.36","","0.74","","1.12","","","","","","","",
"Serbia","SRB","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","100","","","","","","","","","","100","","100","","","",
"Serbia","SRB","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","100","","","","","","","","","","100","","100","","","",
"Serbia","SRB","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.72064524613044","2.36108140981655","2.44195886158788","2.53466901378958","3.09771681089323","3.163490423418","3.11614913991881","3.19170752882882","3.24702225504064","3.34486341675238","4.10750437017699","4.29805048492291","4.64794498942918","5.200646867844","5.69483650131216","5.54051324984559","5.61903317125908","6.37475529460553","","","",
"Serbia","SRB","GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.96276432679512","3.37738438939394","3.43429492092137","3.52640902019941","4.24480142318786","4.23848347459634","4.08202963236448","4.11779478094069","4.10725824675605","4.1177927416762","4.89903126355125","4.83409442582942","5.26138932581606","5.47557518055224","5.87521566754292","5.77299668335188","5.61903317125908","6.22494742247378","","","",
"Serbia","SRB","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.1637266564555","25.94840243916","20.0762001461518","9.96331984589988","9.33293201921682","10.0789662088606","24.2436585035495","26.3821340518481","23.9881081412321","13.6552060070488","13.4992397761696","22.8698906131194","25.8336908209575","28.1777052195067","33.2264066779888","35.8965272524974","38.0901709964186","36.5711243350174","36.0457909913098","32.7490809615047","32.0748634945523","30.9664574245925","25.4336299340877","","","",
"Serbia","SRB","Access to non-solid fuel, rural (% of rural population)","EG.NSF.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.8108494281769","","45.9416925907135","","","",
"Serbia","SRB","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.1196698812653","","85.947078695092","","","",
"Serbia","SRB","Access to non-solid fuel (% of population)","EG.NSF.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.1546094417572","","","","","","","","","","60.6516391038895","","","","","","","","","","67.3970907926559","","68.6347454786301","","","",
"Serbia","SRB","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.13151900200685","5.86522381471148","6.31514877498163","6.83876265199491","7.45856161928264","7.60309698817885","7.47679226631102","6.28292520988082","6.36152705751316","9.2760109316553","7.51773661347528","7.15453986526051","6.3589481160806","5.09272740257233","5.28584766275973","6.44667097918373","5.52608733514007","5.20783018610507","4.93203451904782","6.00543466980932","6.61672462878178","4.64469212994427","5.56526783960879","","","",
"Serbia","SRB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.8189193669373","89.2464637812578","89.0350730681367","88.112443193019","87.3542772166465","87.3165076848272","87.1725162755045","89.1056065044094","89.1977539640199","83.6774848796666","84.7516116512097","85.1623048830954","86.1673276176007","88.6415995179382","90.4094024713891","89.595494995904","90.1535330942303","89.9391034114414","90.2446500300831","87.761865764934","86.8853714692511","89.088060844959","87.1381945616127","","","",
"Serbia","SRB","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","252.349097128557","296.087114969891","291.180583795557","283.57459224723","235.582280607369","235.933443174563","244.976173634673","242.848430579524","243.47142057352","242.848550845941","204.121987838696","206.863977388779","190.063866799079","182.629215566564","170.206517783578","173.220262343783","177.966559285487","160.643927110087","","","",
"Serbia","SRB","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.92856181995292","6.05724900474239","4.87248228647309","5.70010488374747","6.0750851663664","5.33293812041745","4.43749545619226","4.20980211748175","4.22014788052187","5.78220823808072","5.84495280143501","5.36151474979858","5.04919988322945","4.82331093826757","4.43451318527194","4.99888137469238","4.72860528866817","4.89761592015204","4.78595926015585","7.04017123802374","6.66229617514407","6.41496039640664","7.06519454225109","","","",
"Serbia","SRB","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2598.79303981018","2201.63341160635","2020.15373460849","1714.97811426405","1565.28210301735","1808.66574509233","2175.79459355294","2299.90425855272","2302.98378182669","1686.92924951869","1826.35764771872","1994.46346758877","2118.79030900006","2223.78312087909","2424.40444439263","2157.16292227322","2302.39157187904","2249.07855080871","2286.79609949196","2073.13251121085","2130.7202038117","2237.37607129789","2008.81863049944","","","",
"Serbia","SRB","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.84","","","0.43","","0.56","","0.66","","0.85","","1.35","","1.14","","1.48","","1.8","","1.66","",
"Serbia","SRB","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.76","","","0.61","","0.56","","0.74","","1","","1.45","","1.29","","1.5","","1.78","","1.55","",
"Sub-Saharan Africa (developing only)","SSA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.66288305813961","","","","","","","","","","9.72740454991935","","","","","","","","","","14.006838739306","","15.2429047221203","","","",
"Sub-Saharan Africa (developing only)","SSA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0063368796308","","","","","","","","","","60.2295369310684","","","","","","","","","","62.9547924393682","","71.58778638489","","","",
"Sub-Saharan Africa (developing only)","SSA","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.74818132459741","2.7236993892275","2.75748466963202","2.73984446567968","2.80699105135618","2.84110510542577","2.94935012094819","3.02835113478302","3.10863292546203","3.10578584484241","3.24448061123985","3.322968094849","3.44453077498611","3.53102591935887","3.8955922435144","4.1503295004096","4.50873374313773","4.76192252507251","4.86441635930448","5.05107538783235","5.21262962628498","5.39658955935561","5.59400261659868","","","",
"Sub-Saharan Africa (developing only)","SSA","GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.23042918683782","4.07832952078997","4.03689818298128","3.91785972174813","3.93023630039887","3.89672706630014","3.97266752620393","4.01043824508227","4.07255754727186","4.00750000010733","4.0933182567582","4.09892949996703","4.18463939456266","4.20585222713027","4.51591695336349","4.66123622845616","4.91282505748124","5.05419649827109","5.06365189894017","5.21832628403912","5.32025103017456","5.39658955935561","5.49534874779839","","","",
"Sub-Saharan Africa (developing only)","SSA","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","-46.0648235459695","-54.9735594146645","-61.3791476660497","-67.8982812734649","-51.5733223983076","-59.4300070877643","-59.3001583098701","-51.3711833499897","-64.7662178338405","-57.6016545174357","-40.2364853677004","-35.5425589611461","-36.4123765900175","-43.0207833955124","-47.8850379783503","-46.3355352685231","-42.0136050314633","-44.9799818786851","-51.2545991962264","-53.0321629655162","-52.3124490293469","-55.7330269665997","-54.6401659258207","-56.4775117299926","-56.0843186606801","-57.9237530887112","-62.2109245994548","-61.54121981274","-57.5322842680106","-61.2973232586566","-59.1398803797907","-55.9078241992651","-58.7284657682641","-58.6004169054154","-61.4197581400791","-63.0820074735767","-62.0135800387263","-58.3876666397255","-57.2411934520227","-59.0650302761194","-55.9514532253972","-53.1532122867741","","","",
"Sub-Saharan Africa (developing only)","SSA","Access to non-solid fuel, rural (% of rural population)","EG.NSF.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.84313028819174","","7.03224139186424","","","",
"Sub-Saharan Africa (developing only)","SSA","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.8119244662255","","36.136471913553","","","",
"Sub-Saharan Africa (developing only)","SSA","Access to non-solid fuel (% of population)","EG.NSF.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3752417691944","","","","","","","","","","16.9108887256378","","","","","","","","","","17.9380030262005","","18.0811424356012","","","",
"Sub-Saharan Africa (developing only)","SSA","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0.84107348122453","1.08458621808888","1.11353606424105","1.35288276492002","1.40297657804229","1.49489777722367","1.57594222774054","1.42574971141161","1.52328104438313","1.42424995424509","1.43168890211026","1.36166959370263","1.18939180301927","1.54477374434024","1.81256505311224","2.32019127539742","1.88475081398913","2.40145076945088","2.5078778714377","2.23329713231291","2.3407002733417","2.26799411910575","1.98101956138334","2.16056043673609","2.30053104800771","2.29299181361692","2.32495828086381","2.46029453084138","2.39093139299675","2.47073050652796","2.36003183549629","2.49820136283521","2.46537291372938","2.52518480641541","2.39427138849366","2.36378777352777","2.33144410952383","2.40741127139486","2.49538004076929","2.55889126471028","2.59314570063494","2.54891979208436","","","",
"Sub-Saharan Africa (developing only)","SSA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","36.5067351473449","36.4905471191137","37.7708225618063","37.8018041262541","37.9791330135814","38.6574461512305","38.9072155109107","39.8118512428262","39.7945215944261","40.6452890792822","42.2288232019537","43.5021469470188","43.1632287096329","43.4655811874598","42.8679270780009","42.7100218544328","43.3934525875811","43.1340127243041","41.570422230933","40.9453225666991","41.4818183452926","39.7265419672652","40.5730591688064","39.4621786695254","39.9594802265173","39.7842633898752","39.6958775941656","38.571551020059","39.1564291079456","38.4913978013426","39.137897300358","38.1909032099547","39.2659889224135","40.3027829348926","40.038859486894","39.4109882554064","40.173321828467","41.2980426903891","39.9518237750353","39.9672498582592","39.3066567502836","38.6734004874476","","","",
"Sub-Saharan Africa (developing only)","SSA","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","236.382635386337","245.198431098402","247.714942184024","255.241399902344","254.437627553975","256.625620164226","251.720032800114","249.349307703773","245.545947084255","249.532127254701","244.30057407556","243.966137989942","238.969217108493","237.763940813089","221.43897027495","214.5353616483","203.548872247588","197.855386180983","197.485929119516","191.632325302966","187.961055658531","185.302215223388","181.972072364039","","","",
"Sub-Saharan Africa (developing only)","SSA","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","62.4306339357338","62.286853399719","60.990771637131","60.8011093288048","60.5987609635696","59.8062727519832","59.4371297576211","58.5232197338493","58.3503576949002","57.5254965213868","56.239547828974","55.0647551996819","55.4711769682275","54.977270720725","55.2968560837506","54.9870335937796","54.7063136983468","54.4827330560099","55.9479813402957","56.812470856559","56.2495303687578","57.9853988066196","57.5334110775268","58.4114418864669","57.7664175236695","57.4882317456276","57.5281738004884","58.6467306170014","58.1770447631677","58.7714185527316","58.4711240227961","59.2829252900919","58.2489318341269","57.0883094112349","57.4713111691476","58.1369603409341","57.4139465386797","56.2970491895716","57.5562472324577","57.4787045342102","58.1061888377913","58.7752852608571","","","",
"Sub-Saharan Africa (developing only)","SSA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","661.405757700585","659.86975277334","670.893224841467","671.283120986898","672.645087890583","675.94334840074","675.771841538379","682.751216907377","682.601730653628","690.250946802406","706.015315311001","719.339669996232","712.474522210997","719.81283588696","713.591392900766","715.344606832271","719.36267755243","722.158481291589","703.689855046277","688.809886298084","696.896747090093","670.994429424984","673.89977049545","665.046652197123","671.533108308681","674.577609472895","673.27811544469","661.134276883413","667.667653604533","660.783102428083","667.058927539968","659.941352986589","671.875664212488","685.231924452479","681.120922643413","673.614461725961","684.020654388308","702.357782569553","685.455748365815","693.644074719258","696.621974023388","694.246782276397","","","",
"Sub-Saharan Africa (developing only)","SSA","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.55","0.54","","","0.46","","","0.43","","0.465","","0.53","","0.79","","0.985","","1.065","","1.145","","1.27","","1.17","",
"Sub-Saharan Africa (developing only)","SSA","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.68","0.62","","","0.56","","","0.59","","0.615","","0.66","","0.88","","1.035","","1.14","","1.245","","1.355","","1.32","",
"South Sudan","SSD","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","","","","","","","","","0.1","","","","","","","","","","0.7","","3.4546","","","",
"South Sudan","SSD","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","","","","","","","","","0.1","","","","","","","","","","5.17978497032142","","12.2651357824725","","","",
"South Sudan","SSD","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Access to non-solid fuel, rural (% of rural population)","EG.NSF.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9999980926514","","1.9999980926514","","","",
"South Sudan","SSD","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.01465059520261","","2.45389793301155","","","",
"South Sudan","SSD","Access to non-solid fuel (% of population)","EG.NSF.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9999980926514","","","","","","","","","","1.9999980926514","","","","","","","","","","2.002614736557","","2.08283662796021","","","",
"South Sudan","SSD","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
